Player_ID,Matches_Played,Runs_Scored,Batting_Average,Strike_Rate,Wickets_Taken,Bowling_Average,Economy_Rate,Recent_Form_Score,Player_Form
3434,72,784,13.87,162.38,278,25.65,8.09,40.45,Average
3435,39,2696,44.12,160.56,104,42.67,9.34,93.56,Good
3436,69,3820,27.58,61.39,9,43.22,3.8,29.57,Poor
3437,12,6496,21.24,123.87,112,46.54,8.58,32.09,Poor
3438,49,7073,23.92,86.83,26,32.41,6.9,87.55,Good
3439,91,5036,19.01,98.41,98,49.54,9.07,62.63,Average
3440,179,7127,55.08,62.6,256,33.07,6.6,95.09,Good
3441,172,5384,18.45,149.97,135,42.67,9.04,64.5,Average
3442,80,3718,54.15,174.07,225,27.67,6.88,3.3,Poor
3443,186,5775,38.61,86.31,126,47.95,4.01,17.68,Poor
3444,80,7186,53.37,101.01,115,38.98,3.03,28.18,Poor
3445,178,7910,33.7,84.77,289,17.7,7.34,86.73,Good
3446,51,2693,56.38,171.61,170,18.8,7.14,83.09,Good
3447,19,625,20.57,61.12,211,46.18,4.47,79.03,Good
3448,109,7666,37.73,130.06,188,43.33,8.95,55.35,Average
3449,151,4234,16.29,164.49,264,26.55,9.07,13.9,Poor
3450,30,3708,32.36,82.36,213,33.26,8.63,13.12,Poor
3451,56,6859,38.5,130.8,88,44.85,9.56,12.61,Poor
3452,97,7740,40.28,66.08,129,18.62,6.55,85.46,Good
3453,154,761,28.28,157.75,22,19.83,7.92,14.16,Poor
3454,25,5929,13.82,92.93,178,40.04,9.33,80.85,Good
3455,55,7692,42.77,178.65,19,17.88,6.19,84.47,Good
3456,42,3979,34.42,170.64,241,27.34,7.33,10.5,Poor
3457,24,6398,16.84,147.9,239,23.81,6.59,90.2,Good
3458,161,7252,56.79,119.62,28,41.61,9.88,89.75,Good
3459,183,3529,57.78,151.99,244,15.09,6.06,63.82,Average
3460,136,1555,52.83,75.67,119,19.04,5.22,51.3,Average
3461,59,3633,52.19,97.22,31,18.47,7.41,64.73,Average
3462,96,675,14.93,63.23,139,26.13,4.96,40.48,Average
3463,32,4187,59.67,137.4,157,23.14,9.0,58.87,Average
3464,8,7767,30.02,156.66,59,22.99,9.25,96.95,Good
3465,154,5188,18.16,173.55,138,27.96,5.42,11.33,Poor
3466,80,36,50.61,142.38,211,22.49,5.51,23.38,Poor
3467,177,3836,21.29,147.85,138,18.72,3.61,52.41,Average
3468,71,1787,36.31,167.45,110,35.41,4.79,25.86,Poor
3469,90,6283,16.4,172.37,250,48.31,3.48,99.28,Good
3470,198,7010,33.73,118.96,98,36.25,8.3,72.03,Good
3471,166,2727,37.91,73.17,177,41.5,4.26,43.4,Average
3472,95,7733,32.3,115.97,0,49.03,3.55,90.27,Good
3473,187,5297,13.47,126.73,88,20.36,4.15,14.44,Poor
3474,109,3880,34.25,135.79,112,31.09,5.64,28.79,Poor
3475,5,5932,33.45,178.71,282,35.36,5.96,95.59,Good
3476,76,1894,23.08,170.11,115,26.27,9.29,55.7,Average
3477,91,7785,56.08,107.56,31,36.46,4.96,92.07,Good
3478,170,136,30.89,73.61,261,36.83,8.02,98.42,Good
3479,10,6333,53.21,85.77,40,44.48,9.26,36.02,Poor
3480,157,5759,15.48,80.86,166,44.14,9.0,57.65,Average
3481,149,6485,25.94,102.72,220,19.99,4.39,84.67,Good
3482,65,5678,18.82,165.18,213,20.91,4.96,27.27,Poor
3483,16,3076,30.42,112.56,130,22.78,3.38,44.68,Average
3484,10,5067,15.58,128.07,47,24.14,6.38,15.33,Poor
3485,31,7424,32.05,81.5,133,34.76,5.84,65.25,Average
3486,140,3883,27.69,119.14,6,26.46,6.82,0.42,Poor
3487,128,661,21.17,164.84,43,48.35,6.21,44.93,Average
3488,110,7973,42.11,152.82,85,19.14,8.15,92.91,Good
3489,197,6386,57.55,69.74,47,23.63,7.69,89.73,Good
3490,189,1810,20.36,163.45,239,45.39,6.0,80.38,Good
3491,97,7887,45.59,92.86,151,35.45,3.26,14.12,Poor
3492,113,414,47.12,139.89,257,34.16,5.41,52.03,Average
3493,103,7794,34.91,77.57,43,35.8,5.27,71.91,Good
3494,172,6850,54.88,140.96,167,23.83,3.63,10.12,Poor
3495,146,342,58.32,64.28,274,41.65,5.13,14.7,Poor
3496,39,2729,28.11,132.08,190,32.38,9.91,4.01,Poor
3497,180,3450,42.55,137.51,151,16.49,8.75,32.31,Poor
3498,88,3665,43.11,89.34,49,21.2,8.61,87.73,Good
3499,60,3737,30.18,172.44,275,43.58,8.9,50.75,Average
3500,181,6796,25.84,65.52,94,27.08,9.06,85.33,Good
3501,145,3897,56.69,167.01,241,42.07,5.28,8.37,Poor
3502,193,4241,49.5,105.83,104,38.22,5.26,5.61,Poor
3503,53,4418,15.72,145.67,259,25.55,5.36,80.39,Good
3504,50,2169,15.99,138.19,137,19.45,8.73,49.78,Average
3505,117,5371,56.13,80.19,182,43.24,8.58,47.09,Average
3506,194,1878,14.07,98.28,56,37.51,3.12,47.56,Average
3507,140,3970,44.42,123.56,239,25.53,9.64,38.11,Poor
3508,47,6454,21.34,161.58,104,33.31,5.0,88.64,Good
3509,152,4696,11.76,174.58,64,36.42,7.38,52.1,Average
3510,128,4570,12.98,62.47,139,15.07,7.48,97.39,Good
3511,101,2617,28.68,102.31,61,38.47,3.79,84.65,Good
3512,94,1515,13.88,140.18,151,37.96,7.87,73.76,Good
3513,43,574,39.83,123.33,129,17.89,6.74,63.62,Average
3514,89,4442,42.36,173.16,125,42.57,7.28,83.52,Good
3515,181,2867,28.67,62.04,211,43.88,6.13,88.17,Good
3516,196,5606,47.14,112.53,161,25.16,8.63,13.32,Poor
3517,66,3544,34.5,140.26,204,20.68,7.45,35.97,Poor
3518,110,4477,31.51,86.11,28,39.03,4.35,80.54,Good
3519,111,5399,30.35,147.1,181,19.32,8.27,22.13,Poor
3520,58,71,31.56,69.75,50,45.03,6.52,58.62,Average
3521,130,2568,58.39,114.12,234,31.8,3.26,78.05,Good
3522,13,3437,44.07,141.15,13,46.84,5.76,22.39,Poor
3523,92,2980,25.76,92.01,57,37.48,5.81,40.2,Average
3524,41,1117,46.69,68.86,136,24.98,8.61,91.51,Good
3525,53,5492,26.51,174.84,127,31.38,4.64,35.6,Poor
3526,45,2386,16.29,169.66,36,33.53,6.17,60.47,Average
3527,21,3508,33.77,171.16,267,43.53,3.38,43.38,Average
3528,92,1359,47.55,177.42,84,45.16,9.17,87.7,Good
3529,25,4759,28.88,82.16,209,38.91,6.11,42.41,Average
3530,55,1515,53.46,78.93,138,25.3,9.0,35.92,Poor
3531,63,5987,29.35,64.11,26,33.5,7.74,17.33,Poor
3532,171,39,27.49,167.02,232,19.57,5.24,34.92,Poor
3533,187,1382,59.91,150.33,170,23.05,7.99,66.96,Average
3534,45,2030,34.12,135.99,177,25.61,6.28,17.58,Poor
3535,43,2621,50.26,171.32,19,17.55,5.39,70.54,Good
3536,145,5373,50.25,129.01,263,45.97,7.68,1.06,Poor
3537,196,5061,56.32,75.57,196,19.29,8.42,36.7,Poor
3538,15,6724,14.24,81.22,63,39.39,7.82,46.59,Average
3539,151,7565,23.56,75.86,43,32.7,6.24,9.61,Poor
3540,143,7924,48.39,96.92,243,44.11,4.82,68.41,Average
3541,81,1900,38.13,105.54,11,40.94,8.67,10.28,Poor
3542,131,2217,37.98,155.62,259,41.59,5.43,9.0,Poor
3543,50,7857,18.31,82.95,295,29.64,7.29,36.79,Poor
3544,49,4796,24.06,147.04,256,44.19,3.81,73.83,Good
3545,5,4606,36.07,118.95,234,18.32,8.18,96.37,Good
3546,172,1283,23.86,179.96,246,30.55,9.67,77.6,Good
3547,112,583,20.51,153.19,140,49.81,6.15,46.6,Average
3548,23,5079,14.39,176.27,180,48.18,6.84,27.26,Poor
3549,80,458,17.79,101.08,152,17.88,9.3,30.14,Poor
3550,76,6672,48.44,74.77,43,35.05,8.57,28.37,Poor
3551,193,6001,45.94,120.71,108,26.05,9.74,27.83,Poor
3552,113,6484,12.29,74.91,97,40.5,4.86,6.91,Poor
3553,16,6200,20.16,119.09,226,40.75,6.29,22.04,Poor
3554,193,2265,38.02,92.39,80,15.0,6.19,10.79,Poor
3555,165,2666,26.13,118.93,217,44.6,6.31,0.74,Poor
3556,49,815,51.16,173.96,148,22.83,9.39,28.56,Poor
3557,94,7852,49.25,94.68,75,48.81,4.44,35.22,Poor
3558,107,6874,54.58,179.21,79,46.69,9.26,92.74,Good
3559,12,2511,38.15,87.52,51,21.67,7.0,99.48,Good
3560,157,246,27.6,84.97,62,37.27,6.76,57.94,Average
3561,95,4825,40.3,125.37,83,25.37,5.92,90.1,Good
3562,178,6516,14.46,161.05,254,18.6,6.78,61.82,Average
3563,91,416,10.48,149.94,58,45.59,8.62,49.76,Average
3564,162,5150,10.85,146.82,7,21.33,6.45,4.27,Poor
3565,179,4463,30.38,93.92,75,29.73,8.43,4.46,Poor
3566,181,6702,21.4,62.7,77,47.35,5.92,3.08,Poor
3567,179,3717,17.87,79.41,123,17.64,4.28,15.01,Poor
3568,88,107,40.77,101.94,11,34.27,5.9,7.69,Poor
3569,86,2631,59.75,176.6,279,35.03,8.06,19.47,Poor
3570,150,838,18.89,170.37,44,41.71,8.96,51.92,Average
3571,198,4513,37.32,84.08,52,43.95,8.4,50.32,Average
3572,72,5739,15.99,147.07,180,29.85,5.62,34.42,Poor
3573,165,4916,56.71,129.48,233,41.03,7.05,66.6,Average
3574,131,1421,24.59,65.98,185,46.87,5.52,39.19,Poor
3575,168,7439,53.92,104.6,292,46.02,7.93,22.02,Poor
3576,86,4778,24.15,118.33,74,32.56,6.06,69.22,Average
3577,151,7283,50.3,140.11,197,36.25,8.35,98.02,Good
3578,160,3912,20.47,95.39,78,38.55,3.09,81.07,Good
3579,172,7753,24.64,172.06,232,43.67,5.38,41.41,Average
3580,88,255,19.62,114.23,167,32.77,9.15,37.57,Poor
3581,117,7248,23.21,89.82,22,18.92,5.26,3.86,Poor
3582,80,2827,51.74,97.97,229,28.49,5.76,65.71,Average
3583,126,7295,41.95,150.23,134,40.21,8.54,22.26,Poor
3584,147,837,30.29,136.83,292,36.83,3.66,68.35,Average
3585,45,2962,58.58,149.06,37,41.37,5.18,76.02,Good
3586,171,2282,33.24,95.08,231,32.5,8.42,87.98,Good
3587,6,552,58.49,99.22,167,21.1,9.7,54.83,Average
3588,195,180,19.83,107.61,284,19.03,8.48,83.0,Good
3589,33,4252,55.23,82.63,102,31.84,4.21,72.32,Good
3590,109,1477,10.69,142.93,144,22.2,8.85,35.3,Poor
3591,198,570,37.27,99.52,242,49.38,6.33,10.64,Poor
3592,55,4952,31.15,99.15,147,21.96,8.48,24.22,Poor
3593,79,5880,36.25,92.32,152,34.84,4.68,84.46,Good
3594,14,1727,37.67,114.34,294,15.06,5.39,53.44,Average
3595,146,5143,29.45,152.64,125,23.88,9.31,66.56,Average
3596,55,5592,59.91,160.27,191,24.07,9.38,80.61,Good
3597,122,5519,58.83,156.54,82,40.83,5.0,66.7,Average
3598,125,7091,58.09,134.54,20,32.35,3.58,85.61,Good
3599,43,591,58.95,93.65,287,15.42,9.5,8.64,Poor
3600,32,6277,49.65,148.18,283,28.27,5.1,90.36,Good
3601,7,4516,59.43,64.72,267,37.57,3.84,81.26,Good
3602,88,2260,54.62,155.78,120,37.28,5.44,90.3,Good
3603,159,2947,30.8,153.63,110,16.89,4.97,73.09,Good
3604,121,6625,49.24,140.4,78,47.51,3.56,27.44,Poor
3605,6,347,55.6,71.75,84,23.64,9.89,11.39,Poor
3606,97,165,45.63,179.68,79,46.2,5.06,12.96,Poor
3607,170,5032,31.14,150.77,150,22.47,4.91,49.89,Average
3608,135,4443,13.29,148.18,243,34.87,5.94,39.09,Poor
3609,148,2896,50.48,67.68,217,29.21,5.9,65.42,Average
3610,98,4493,57.64,107.84,14,35.35,6.04,50.33,Average
3611,44,582,28.12,70.34,100,32.43,9.35,12.53,Poor
3612,6,6869,17.6,103.32,267,15.07,3.42,0.22,Poor
3613,85,3506,26.33,128.46,34,27.3,9.59,12.83,Poor
3614,173,5696,39.13,165.46,282,15.39,7.66,14.67,Poor
3615,16,7388,25.85,93.95,124,38.92,7.88,71.99,Good
3616,167,4403,40.53,134.81,223,44.87,4.1,28.53,Poor
3617,69,3038,58.34,79.76,160,28.47,5.3,9.36,Poor
3618,59,2845,43.54,102.48,12,33.37,3.37,75.54,Good
3619,49,7864,28.13,173.67,164,17.3,7.57,94.05,Good
3620,105,2766,56.79,149.72,257,28.48,5.38,10.05,Poor
3621,66,6609,38.28,125.5,292,19.86,6.86,96.31,Good
3622,53,4194,16.42,90.2,113,17.26,8.27,95.03,Good
3623,131,1265,34.95,105.56,119,21.02,6.87,52.31,Average
3624,157,4253,42.68,78.8,68,45.48,3.5,29.58,Poor
3625,27,6753,51.91,102.42,273,49.38,3.43,13.81,Poor
3626,156,4649,56.82,78.08,47,45.77,9.07,82.39,Good
3627,42,4746,25.87,155.44,57,48.94,4.84,60.47,Average
3628,32,7962,17.78,69.69,77,40.58,5.54,65.13,Average
3629,25,2967,13.69,82.73,203,20.59,4.53,86.09,Good
3630,186,2274,46.92,142.94,224,34.71,7.89,44.39,Average
3631,111,2470,49.76,168.3,262,40.61,5.7,36.81,Poor
3632,150,7239,30.47,175.75,102,32.97,6.19,76.23,Good
3633,168,2290,29.8,160.32,108,34.41,7.72,29.72,Poor
3634,103,2577,57.71,85.38,264,35.52,7.36,32.79,Poor
3635,177,3660,55.83,94.29,55,31.34,8.42,38.11,Poor
3636,123,1068,21.66,164.49,251,25.17,8.24,85.64,Good
3637,77,5591,49.04,166.72,299,37.3,6.08,77.91,Good
3638,185,6514,41.14,136.88,71,16.87,4.34,29.14,Poor
3639,126,5974,17.71,97.64,140,20.98,4.56,14.36,Poor
3640,34,6795,27.84,86.89,179,47.38,7.95,39.28,Poor
3641,192,2736,18.87,162.27,202,32.11,4.83,62.46,Average
3642,112,4829,24.76,84.63,270,43.76,6.08,67.62,Average
3643,102,1950,40.77,139.42,109,40.43,3.76,20.04,Poor
3644,36,91,28.76,176.15,81,26.22,3.86,24.94,Poor
3645,199,3093,29.7,144.63,83,43.13,4.75,93.01,Good
3646,199,2219,36.98,90.92,256,18.2,3.59,38.51,Poor
3647,160,5723,14.36,93.9,192,45.62,4.92,31.41,Poor
3648,176,5311,46.94,71.15,138,38.82,6.98,69.57,Average
3649,83,5196,30.09,142.35,220,47.45,8.21,46.79,Average
3650,45,5400,34.02,122.21,188,46.34,3.23,24.68,Poor
3651,67,1387,58.71,84.78,196,28.31,7.2,40.93,Average
3652,27,4274,27.22,87.32,73,44.99,5.54,14.42,Poor
3653,108,2285,42.41,61.08,197,34.71,4.59,27.96,Poor
3654,79,3206,29.63,177.41,259,20.5,3.22,41.85,Average
3655,52,2924,54.71,159.36,198,44.03,5.28,51.8,Average
3656,164,7045,52.34,107.3,136,46.78,8.53,74.17,Good
3657,61,279,22.08,173.53,174,17.96,6.71,38.49,Poor
3658,122,5138,44.59,141.25,132,47.57,8.43,54.57,Average
3659,104,1618,13.26,150.18,26,36.04,5.89,95.1,Good
3660,128,2787,58.16,141.59,256,15.91,8.9,81.83,Good
3661,165,370,27.45,150.82,50,33.96,4.05,23.7,Poor
3662,156,5896,51.59,80.51,143,42.89,8.74,21.35,Poor
3663,171,3183,25.92,127.49,235,33.66,6.33,66.27,Average
3664,38,3834,41.64,161.93,159,39.75,8.22,59.53,Average
3665,188,7843,59.18,62.35,270,45.79,4.68,54.69,Average
3666,160,7013,53.84,74.81,153,45.44,6.4,15.42,Poor
3667,169,1703,18.02,89.48,36,21.26,8.13,36.26,Poor
3668,11,7162,37.37,95.37,216,29.95,6.39,75.94,Good
3669,169,2268,27.43,81.92,129,18.89,6.21,72.36,Good
3670,60,7063,31.72,134.92,75,35.83,8.67,16.52,Poor
3671,69,303,26.76,95.28,287,48.42,4.14,42.69,Average
3672,197,3774,26.8,78.97,196,21.36,6.33,44.27,Average
3673,51,1348,37.13,168.7,216,29.13,8.76,50.86,Average
3674,152,5556,19.6,143.4,98,48.39,8.92,46.12,Average
3675,23,6581,36.87,89.53,284,41.25,3.83,50.17,Average
3676,161,5289,23.95,103.31,229,17.49,8.95,81.31,Good
3677,192,2422,24.45,148.89,108,29.99,3.09,38.95,Poor
3678,150,3628,46.94,154.91,163,49.58,8.99,55.2,Average
3679,167,2428,11.48,81.17,115,30.86,4.85,60.68,Average
3680,175,3033,29.05,172.39,70,37.03,7.05,94.23,Good
3681,130,6157,30.38,154.23,213,39.53,3.07,65.47,Average
3682,143,6886,34.26,162.82,52,38.24,8.12,13.07,Poor
3683,53,668,43.45,77.26,84,33.16,6.02,58.25,Average
3684,117,499,28.48,77.2,75,19.65,8.92,66.19,Average
3685,42,7813,20.66,96.64,266,39.79,6.89,0.95,Poor
3686,68,1414,54.24,67.76,247,47.67,8.84,7.53,Poor
3687,73,5668,59.05,70.93,285,47.96,7.28,1.9,Poor
3688,140,6708,11.0,77.18,78,35.77,8.22,4.83,Poor
3689,166,529,37.32,145.49,106,32.23,8.24,8.97,Poor
3690,180,6102,27.09,63.63,81,26.69,4.73,95.78,Good
3691,120,6635,23.85,69.99,201,18.62,7.04,20.67,Poor
3692,188,3621,26.79,173.3,229,45.91,9.12,20.46,Poor
3693,69,7866,41.94,70.04,226,19.8,9.15,85.74,Good
3694,35,3456,19.54,124.5,19,25.08,5.69,75.28,Good
3695,136,5315,55.64,137.11,267,40.91,5.27,67.58,Average
3696,117,754,33.31,175.03,177,39.67,7.58,42.17,Average
3697,113,2347,26.28,167.98,139,38.84,8.45,3.12,Poor
3698,182,4910,48.28,112.88,79,40.96,3.25,82.65,Good
3699,73,6690,10.82,173.06,181,33.97,3.65,86.08,Good
3700,162,726,31.59,111.87,73,20.42,8.45,48.18,Average
3701,124,4826,27.77,140.39,146,49.94,6.06,64.49,Average
3702,92,4923,26.91,91.15,232,46.22,7.67,47.77,Average
3703,191,2649,26.85,136.4,141,30.09,8.74,29.62,Poor
3704,71,5427,11.56,124.58,149,33.56,8.3,54.03,Average
3705,79,2046,17.61,132.82,131,28.77,8.67,68.86,Average
3706,49,7419,17.09,141.92,238,37.33,6.6,15.46,Poor
3707,8,7175,59.43,80.81,161,40.59,4.1,53.07,Average
3708,158,2815,11.11,96.15,249,23.1,6.31,77.6,Good
3709,159,874,18.35,148.35,127,30.15,9.74,47.56,Average
3710,178,3279,58.71,79.66,273,37.41,5.14,15.69,Poor
3711,111,2984,41.41,101.31,81,49.58,5.93,86.97,Good
3712,196,2178,32.53,139.98,231,26.37,8.36,67.39,Average
3713,55,3807,13.94,172.52,30,41.08,3.53,63.25,Average
3714,54,7876,43.48,69.04,233,27.13,8.3,65.17,Average
3715,10,6099,16.89,121.99,83,18.23,4.92,24.51,Poor
3716,63,5773,43.56,69.83,41,41.96,4.87,49.23,Average
3717,129,7931,58.96,105.5,201,37.73,7.08,32.6,Poor
3718,147,607,36.6,81.05,250,33.0,4.79,83.35,Good
3719,34,6169,20.7,137.93,84,38.63,7.49,58.88,Average
3720,174,7790,41.26,150.94,182,45.78,9.36,71.73,Good
3721,126,5573,35.65,89.68,265,41.48,5.83,66.03,Average
3722,129,634,36.66,145.55,70,45.02,9.6,48.37,Average
3723,41,5305,33.91,113.62,21,25.15,9.6,80.49,Good
3724,174,4579,43.69,94.03,75,43.02,4.45,61.54,Average
3725,128,2727,38.6,122.81,268,27.6,6.02,22.68,Poor
3726,105,1074,59.35,105.56,167,15.72,9.93,29.07,Poor
3727,39,1914,51.29,87.6,239,16.51,3.9,82.7,Good
3728,91,6148,23.23,150.82,50,40.56,6.33,94.12,Good
3729,138,588,46.29,155.7,82,24.52,6.02,54.8,Average
3730,22,3231,20.72,156.04,89,25.77,8.67,38.55,Poor
3731,117,6351,49.12,105.86,12,36.79,4.13,62.5,Average
3732,33,2304,17.38,80.34,156,40.95,4.55,48.35,Average
3733,81,5324,33.68,160.85,198,34.56,4.23,84.17,Good
3734,63,3838,49.53,99.51,153,39.72,4.17,83.3,Good
3735,179,1973,24.01,149.77,197,47.94,4.8,45.62,Average
3736,130,6154,51.86,158.09,223,44.9,6.7,80.46,Good
3737,149,5044,42.21,152.18,117,23.43,7.95,19.3,Poor
3738,113,2055,29.88,106.78,150,46.74,5.66,37.39,Poor
3739,26,3480,31.17,172.56,243,25.4,6.12,7.96,Poor
3740,72,7079,56.3,139.22,74,38.12,8.55,80.78,Good
3741,73,2079,20.89,129.09,212,45.62,6.68,97.52,Good
3742,169,6103,44.67,143.75,274,36.82,7.13,57.68,Average
3743,53,6683,45.36,65.37,243,43.22,6.63,76.65,Good
3744,145,5837,56.12,106.86,177,47.46,8.53,40.16,Average
3745,166,3052,45.66,165.75,107,48.84,4.28,56.16,Average
3746,113,4482,39.22,79.33,290,29.37,9.87,34.74,Poor
3747,90,1251,55.13,109.73,176,49.75,9.16,69.68,Average
3748,57,6783,51.46,108.63,173,24.51,5.8,24.62,Poor
3749,127,5886,45.84,102.73,92,31.18,5.91,15.32,Poor
3750,91,5594,11.63,127.48,99,41.62,8.94,89.86,Good
3751,183,3795,28.68,179.54,180,48.96,6.12,86.43,Good
3752,135,3822,41.59,90.7,158,16.85,6.56,83.5,Good
3753,46,4302,36.11,144.59,95,48.1,8.22,82.15,Good
3754,102,3389,25.97,150.96,231,49.95,5.72,72.95,Good
3755,164,5914,17.22,130.14,250,46.84,6.18,87.48,Good
3756,113,1780,37.65,71.7,66,18.79,3.26,21.02,Poor
3757,55,2604,24.3,128.68,236,44.42,3.93,87.04,Good
3758,89,3688,21.65,174.42,18,37.39,6.21,91.78,Good
3759,178,6491,29.95,101.05,286,15.33,3.32,71.6,Good
3760,131,4888,49.27,136.76,287,49.45,5.15,59.94,Average
3761,25,6377,34.39,175.13,206,20.27,6.06,23.61,Poor
3762,48,1724,20.82,155.76,102,28.89,3.71,86.62,Good
3763,143,7211,15.85,142.6,158,16.06,3.46,57.68,Average
3764,107,5101,34.95,176.54,194,25.83,3.11,61.07,Average
3765,72,2784,49.72,80.47,50,34.89,6.4,60.66,Average
3766,133,5037,42.64,152.73,223,47.58,4.03,86.68,Good
3767,96,5261,21.61,108.82,201,49.66,7.82,13.7,Poor
3768,195,3719,31.84,103.25,91,29.82,6.45,6.17,Poor
3769,28,6319,52.76,122.48,154,29.99,3.13,22.4,Poor
3770,129,1677,18.88,64.05,175,20.61,3.41,49.18,Average
3771,145,448,36.6,97.5,109,32.44,9.42,46.94,Average
3772,115,4687,27.81,79.95,298,47.9,3.87,51.2,Average
3773,102,81,16.21,76.64,222,20.79,8.3,11.43,Poor
3774,143,6278,12.5,100.48,178,24.33,4.72,79.29,Good
3775,183,7886,37.79,156.27,225,46.2,5.25,30.21,Poor
3776,21,6999,11.04,84.13,74,36.93,3.17,91.32,Good
3777,103,7344,15.17,123.77,70,26.57,6.89,84.0,Good
3778,86,1406,27.38,149.84,208,43.45,6.27,6.35,Poor
3779,108,7410,12.18,88.92,102,18.81,8.21,5.36,Poor
3780,156,7734,30.02,170.9,40,45.04,9.34,62.9,Average
3781,23,7308,16.52,163.98,279,33.13,6.83,7.73,Poor
3782,169,1480,27.49,90.14,29,41.49,9.67,57.18,Average
3783,89,6583,49.56,178.76,242,33.14,4.04,7.92,Poor
3784,12,1079,41.32,140.3,51,23.62,5.41,47.93,Average
3785,32,3598,32.27,94.33,56,37.43,8.81,41.91,Average
3786,9,6840,14.59,141.72,189,20.42,6.87,59.09,Average
3787,149,7993,40.96,139.95,78,23.05,6.83,35.62,Poor
3788,105,4514,18.19,132.74,195,34.23,6.22,14.0,Poor
3789,168,4183,13.83,145.4,196,28.65,3.13,84.21,Good
3790,122,3680,43.2,92.2,30,41.08,3.56,29.93,Poor
3791,151,2703,55.6,177.48,29,35.43,3.63,6.75,Poor
3792,68,7175,33.03,162.95,112,28.35,4.33,50.06,Average
3793,95,7644,12.05,149.49,137,26.44,3.66,87.77,Good
3794,121,4310,54.01,63.16,221,46.96,3.75,28.07,Poor
3795,102,3756,13.35,130.85,171,16.4,7.46,45.08,Average
3796,15,1758,53.38,144.78,154,39.19,3.83,40.26,Average
3797,58,2599,29.59,162.49,275,28.72,6.26,4.84,Poor
3798,177,5616,28.27,173.54,219,28.21,3.44,86.83,Good
3799,51,5813,37.14,169.9,275,37.82,4.89,75.89,Good
3800,144,2550,57.85,108.73,11,44.77,9.47,9.58,Poor
3801,153,3853,54.94,167.58,84,40.35,3.22,13.22,Poor
3802,143,2746,33.52,60.09,221,38.45,9.14,1.06,Poor
3803,9,2292,44.79,102.18,48,32.37,8.32,98.57,Good
3804,188,1501,39.02,73.67,179,31.42,9.45,41.62,Average
3805,24,4404,44.67,165.97,9,31.13,8.51,93.04,Good
3806,173,230,51.47,171.36,260,20.09,8.78,42.01,Average
3807,50,7550,11.72,90.72,185,34.58,3.75,10.38,Poor
3808,16,4250,26.29,104.08,228,26.04,8.85,34.33,Poor
3809,74,1198,57.97,178.07,157,36.64,6.34,41.82,Average
3810,21,6991,57.47,127.93,272,33.7,5.46,17.66,Poor
3811,119,114,10.56,119.65,20,47.9,4.08,5.35,Poor
3812,151,1413,20.07,120.05,15,30.22,3.0,31.65,Poor
3813,158,4406,59.69,143.54,282,38.25,7.5,53.93,Average
3814,52,992,34.64,174.55,114,35.75,8.08,25.53,Poor
3815,112,2347,38.64,103.99,5,38.95,5.72,95.87,Good
3816,56,1041,18.32,80.72,297,24.34,4.15,48.14,Average
3817,100,6927,54.72,82.2,258,24.0,4.01,13.03,Poor
3818,74,11,21.56,62.44,39,34.59,4.18,41.35,Average
3819,187,5523,19.48,126.65,275,44.72,3.39,70.77,Good
3820,106,7980,21.41,171.49,231,40.2,5.52,48.71,Average
3821,79,7871,55.98,145.57,6,32.11,7.31,33.12,Poor
3822,165,6375,45.14,179.16,92,23.93,6.13,10.63,Poor
3823,194,7098,48.43,169.14,20,41.58,3.88,45.96,Average
3824,155,3676,28.85,119.02,10,47.42,8.71,9.74,Poor
3825,147,6109,55.46,118.39,49,22.46,5.01,37.09,Poor
3826,159,4825,49.47,135.4,264,42.97,7.22,11.62,Poor
3827,196,5397,47.53,73.31,44,21.04,4.72,67.62,Average
3828,183,5472,58.55,132.92,284,46.53,7.16,77.26,Good
3829,185,3065,28.31,115.69,270,37.47,3.91,24.35,Poor
3830,86,2036,40.55,137.13,274,21.34,7.59,7.47,Poor
3831,96,3046,55.5,127.83,34,16.27,7.01,34.7,Poor
3832,183,2350,49.54,97.25,140,39.31,6.64,56.05,Average
3833,179,540,38.17,132.93,143,36.21,4.52,76.79,Good
3834,8,6613,13.81,103.92,244,36.4,6.7,40.29,Average
3835,139,2860,42.64,83.35,192,31.88,9.28,36.59,Poor
3836,113,76,36.33,141.01,34,36.51,3.88,90.83,Good
3837,167,3067,19.21,96.76,271,45.56,7.93,44.97,Average
3838,52,7688,54.11,166.68,177,48.32,3.8,44.72,Average
3839,77,23,27.16,83.92,269,27.06,5.37,41.0,Average
3840,76,5134,29.37,132.02,150,32.08,7.79,36.32,Poor
3841,120,675,43.62,128.59,98,24.56,6.92,72.85,Good
3842,177,6668,34.44,83.73,28,29.41,7.75,28.18,Poor
3843,85,2394,14.46,112.79,149,42.86,9.74,37.88,Poor
3844,85,4267,29.37,141.06,207,29.87,9.79,28.23,Poor
3845,117,5988,14.72,98.22,261,28.71,9.4,57.03,Average
3846,100,3398,19.54,73.66,209,44.75,6.46,96.04,Good
3847,76,2759,10.36,133.83,88,15.04,5.39,39.03,Poor
3848,151,7652,19.07,86.89,236,44.83,4.96,96.82,Good
3849,67,488,26.52,141.78,247,21.35,7.03,65.67,Average
3850,42,1485,36.91,160.74,257,24.61,6.18,79.54,Good
3851,71,6521,55.96,74.8,191,27.66,9.96,33.3,Poor
